timeStamp,tokenSymbol,hist_price
17-01-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
17-01-2022,cUSDC,0.022429194681781037
17-01-2022,MIM,0.9987834692119291
17-01-2022,yvWETH,NO_PRICE_FOUND*
17-01-2022,MIM-UST-f,NO_SUCH_COIN*
18-01-2022,PSY,NO_PRICE_FOUND*
18-01-2022,CRV,4.77719546676078
18-01-2022,CVX,40.78032513273714
18-01-2022,3Crv,1.0199944921973554
18-01-2022,USDT,1.0021094070453456
18-01-2022,USDC,1.0024061833873135
18-01-2022,WTF,0.7298330897842908
18-01-2022,yvWETH,NO_PRICE_FOUND*
19-01-2022,WBTC,42408.21681089912
19-01-2022,cWBTC,850.8806493702567
19-01-2022,usdn3CRV,NO_SUCH_COIN*
19-01-2022,USDC,0.9996010732058876
19-01-2022,cUSDC,0.022453104502475892
19-01-2022,USDT,1.0000219739771505
19-01-2022,yvWETH,NO_PRICE_FOUND*
19-01-2022,COMP,178.44466282226182
19-01-2022,MIM,1.0024775709149594
19-01-2022,MIM-UST-f,NO_SUCH_COIN*
19-01-2022,CRV,4.565361954529882
19-01-2022,CVX,40.391653042561416
19-01-2022,3Crv,1.0199989973120582
19-01-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
21-01-2022,CRV,3.9640106843592817
21-01-2022,CVX,38.45843464250952
21-01-2022,USDC,1.0002063531447871
21-01-2022,MIM-UST-f,NO_SUCH_COIN*
21-01-2022,COMP,161.49537618004274
21-01-2022,MIM,0.9997381300982605
21-01-2022,USTC,1.0010394109863685
21-01-2022,WBTC,40748.110939097605
21-01-2022,cWBTC,817.5824700403567
21-01-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
21-01-2022,yvWETH,NO_PRICE_FOUND*
21-01-2022,USDT,1.0000747517865742
22-01-2022,CRV,3.2998204044238757
22-01-2022,CVX,30.516490978222734
22-01-2022,3Crv,1.020027482326797
22-01-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
22-01-2022,MIM,1.0021042815607182
22-01-2022,DAI,1.00243671837902
22-01-2022,USDC,1.002901644968934
22-01-2022,USDT,0.9992637307756992
22-01-2022,USTC,0.9997178332129911
22-01-2022,UST,0.9961623834265051
22-01-2022,UST_whv23CRV-f,NO_SUCH_COIN*
22-01-2022,WBTC,36364.09251450907
22-01-2022,cWBTC,730.8818076505879
22-01-2022,usdn3CRV,NO_SUCH_COIN*
22-01-2022,yvWETH,NO_PRICE_FOUND*
23-01-2022,CRV,2.881907376425123
23-01-2022,CVX,27.156226325825134
23-01-2022,3Crv,1.0200502372734845
23-01-2022,USDC,1.004079740013202
23-01-2022,USDT,1.002512029618617
23-01-2022,MIM,1.0051071213547835
23-01-2022,usdn3CRV,NO_SUCH_COIN*
23-01-2022,USDN,NO_SUCH_COIN*
23-01-2022,DAI,1.0046806253194134
23-01-2022,UST,1.0020878619289777
24-01-2022,UST_whv23CRV-f,NO_SUCH_COIN*
24-01-2022,UST,1.0113450943450764
24-01-2022,DAI,1.0030098942012216
24-01-2022,USDC,1.005095156918961
24-01-2022,USDT,0.9999797822943525
24-01-2022,MIM,1.000254348711996
25-01-2022,USDC,1.0009858720550606
25-01-2022,yvWETH,NO_PRICE_FOUND*
25-01-2022,MIM,1.0033193594242724
25-01-2022,USTC,1.0028682242310967
25-01-2022,USDN,NO_SUCH_COIN*
26-01-2022,USDN,NO_SUCH_COIN*
26-01-2022,USDC,1.0027546097262405
26-01-2022,yvWETH,NO_PRICE_FOUND*
26-01-2022,USDT,1.0014279659130063
26-01-2022,UST,1.0032699371619078
27-01-2022,CRV,2.8681368606302104
27-01-2022,CVX,26.80602275912473
27-01-2022,3Crv,1.0200848117504593
27-01-2022,USDT,1.0016301524158788
27-01-2022,USDC,1.000836377042177
27-01-2022,MIM,1.0026382961494744
27-01-2022,USDN,NO_SUCH_COIN*
28-01-2022,DEPO,NO_SUCH_COIN*
29-01-2022,COMMON,NO_SUCH_COIN*
29-01-2022,usdn3CRV,NO_SUCH_COIN*
29-01-2022,USDN,NO_SUCH_COIN*
29-01-2022,DAI,1.001409594738056
29-01-2022,USDC,1.0003506015743404
29-01-2022,USDT,1.0018345700748814
29-01-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
29-01-2022,yvWETH,NO_PRICE_FOUND*
29-01-2022,USTC,0.9978702995506336
29-01-2022,MIM-UST-f,NO_SUCH_COIN*
29-01-2022,CRV,2.9205898453611625
29-01-2022,CVX,24.821925075164327
29-01-2022,3Crv,1.0201904667456994
29-01-2022,COMP,122.8934038240976
30-01-2022,yvWETH,NO_PRICE_FOUND*
30-01-2022,CRV,2.995258543063636
30-01-2022,CVX,27.56321553480124
30-01-2022,3Crv,1.0202200693421732
30-01-2022,USDT,1.0031558349203331
30-01-2022,USDC,1.0031210946007587
30-01-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
30-01-2022,WBTC,38193.7809688123
30-01-2022,cWBTC,765.7094845767116
31-01-2022,USDC,1.0007130267720787
31-01-2022,usdn3CRV,NO_SUCH_COIN*
31-01-2022,3Crv,1.020227789168906
31-01-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
31-01-2022,USDT,1.0018702555740038
31-01-2022,USDN,NO_SUCH_COIN*
31-01-2022,MIM-UST-f,NO_SUCH_COIN*
31-01-2022,CRV,3.2018142295644627
31-01-2022,CVX,26.658220044267555
31-01-2022,MIM,0.9903197269658157
01-02-2022,CRV,3.2855697419113663
01-02-2022,CVX,26.854575933345547
01-02-2022,3Crv,1.0202326636263757
01-02-2022,USDT,1.001617418626529
01-02-2022,yvWETH,NO_PRICE_FOUND*
01-02-2022,WBTC,38527.86996654995
01-02-2022,cWBTC,771.7134160022817
01-02-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
01-02-2022,usdn3CRV,NO_SUCH_COIN*
01-02-2022,USDN,NO_SUCH_COIN*
03-02-2022,CRV,3.116307915129171
03-02-2022,CVX,26.608447871841292
03-02-2022,SPELL,0.006111474212699722
03-02-2022,3Crv,1.020246921618
03-02-2022,MIM-UST-f,NO_SUCH_COIN*
03-02-2022,MIM,0.99645628175773
03-02-2022,yvWETH,NO_PRICE_FOUND*
03-02-2022,USDT,1.0019361690616142
03-02-2022,cETH,53.86536063667636
03-02-2022,USDC,1.000890816162074
03-02-2022,UST_whv23CRV-f,NO_SUCH_COIN*
05-02-2022,CRV,3.4338854272896713
05-02-2022,CVX,28.210519622969272
05-02-2022,SPELL,0.006649538335695355
05-02-2022,3Crv,1.0202639335679327
05-02-2022,USDC,1.0109247319384798
05-02-2022,USDT,1.005529502788197
05-02-2022,cETH,59.511891321080675
05-02-2022,COMP,135.40570353101012
06-02-2022,USDT,1.000455591385744
06-02-2022,USDC,0.9984807416998642
06-02-2022,yvWETH,NO_PRICE_FOUND*
06-02-2022,cETH,60.52507204504721
06-02-2022,COMP,136.5391053754231
06-02-2022,SPELL,0.0067416797700469685
06-02-2022,MIM-3LP3CRV-f,NO_SUCH_COIN*
06-02-2022,CRV,3.434010520121101
06-02-2022,CVX,28.505232284672505
06-02-2022,3Crv,1.020272902581991
07-02-2022,USDC,1.0016139883433286
07-02-2022,USDT,1.0003523320463825
07-02-2022,WBTC,42505.60173063351
07-02-2022,cETH,61.40853877861739
08-02-2022,cETH,63.11985955754462
08-02-2022,yvWETH,NO_PRICE_FOUND*
08-02-2022,CRV,3.5841741327888568
08-02-2022,CVX,27.712152570150803
08-02-2022,SPELL,0.006975001025769401
08-02-2022,3Crv,1.0202863998893859
08-02-2022,USDC,0.9991344731335493
